row_index,provenance,detrended,trendDetectedForDetrend,status,problem_count,warning_count,problems,warnings,raw_path,detrended_path
1582,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_000-BNN-055_TIC_1633504994_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_000-BNN-055_TIC_1633504994_TESSCut_detrended.fits
1583,SPOC,False,False,ok,0,0,,,,
1584,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_000-BPJ-157_TIC_1641692074_TESSCut_raw.fits,
1585,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_000-BPQ-851_TIC_128643905_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_000-BPQ-851_TIC_128643905_TESSCut_detrended.fits
1586,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_000-BPJ-072_TIC_127994560_TESSCut_raw.fits,
1587,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_000-BCX-164_TIC_1419228251_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_000-BCX-164_TIC_1419228251_TESSCut_detrended.fits
1588,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_000-BCX-166_TIC_444823053_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_000-BCX-166_TIC_444823053_TESSCut_detrended.fits
1589,QLP,False,False,ok,0,0,,,,
1590,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_000-BML-518_TIC_1427854215_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_000-BML-518_TIC_1427854215_TESSCut_detrended.fits
1591,QLP,False,False,ok,0,0,,,,
1592,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_000-BPV-913_TIC_1347928911_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_000-BPV-913_TIC_1347928911_TESSCut_detrended.fits
1593,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_000-BPD-421_TIC_101085409_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_000-BPD-421_TIC_101085409_TESSCut_detrended.fits
1594,SPOC,False,False,ok,0,0,,,,
1595,SPOC,False,False,ok,0,0,,,,
1596,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_000-BCD-371_TIC_1754821801_TESSCut_raw.fits,
1597,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_000-BPX-261_TIC_1660196406_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_000-BPX-261_TIC_1660196406_TESSCut_detrended.fits
1598,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_000-BPR-532_TIC_1765422686_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_000-BPR-532_TIC_1765422686_TESSCut_detrended.fits
1599,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_000-BCX-225_TIC_1658200769_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_000-BCX-225_TIC_1658200769_TESSCut_detrended.fits
1600,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_000-BCY-275_TIC_1493238646_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_000-BCY-275_TIC_1493238646_TESSCut_detrended.fits
1601,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_000-BNH-527_TIC_613068638_TESSCut_raw.fits,
1602,SPOC,False,False,ok,0,0,,,,
1603,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J055243.40+224011.2_TIC_114508857_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_ZTF_J055243.40+224011.2_TIC_114508857_TESSCut_detrended.fits
1604,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J183858.48+150050.0_TIC_1682785500_TESSCut_raw.fits,
1605,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J204130.43+445541.4_TIC_195680891_TESSCut_raw.fits,
1606,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J192011.13+554217.6_TIC_243339232_TESSCut_raw.fits,
1607,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J051005.95+344425.4_TIC_367104318_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_ZTF_J051005.95+344425.4_TIC_367104318_TESSCut_detrended.fits
1608,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_V0395_Com_TIC_953956201_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_V0395_Com_TIC_953956201_TESSCut_detrended.fits
1609,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_V7879_Sgr_TIC_1926302521_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_V7879_Sgr_TIC_1926302521_TESSCut_detrended.fits
1610,SPOC,False,False,ok,0,0,,,,
1611,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_RAT_J181753+063149_TIC_1677238938_TESSCut_raw.fits,
1612,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J192602.22+040307.3_TIC_391791521_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_ZTF_J192602.22+040307.3_TIC_391791521_TESSCut_detrended.fits
1613,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_RAT_J000134+535142_TIC_602039093_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_RAT_J000134+535142_TIC_602039093_TESSCut_detrended.fits
1614,QLP,False,False,ok,0,0,,,,
1615,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J195022.45+392320.8_TIC_169563609_TESSCut_raw.fits,
1616,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_000-BQC-059_TIC_90305785_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_000-BQC-059_TIC_90305785_TESSCut_detrended.fits
1617,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_V1656_Her_TIC_1270838403_TESSCut_raw.fits,
1618,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_[PMA2011]_V025_TIC_964539395_TESSCut_raw.fits,
1619,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J170020.94+364140.4_TIC_1270535035_TESSCut_raw.fits,
1620,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_V0444_Boo_TIC_1000625323_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_V0444_Boo_TIC_1000625323_TESSCut_detrended.fits
1621,SPOC,False,False,ok,0,0,,,,
1622,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J232338.20+323806.5_TIC_2040416296_TESSCut_raw.fits,
1623,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J184408.20+313834.6_TIC_68630439_TESSCut_raw.fits,
1624,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J190111.89+140529.0_TIC_1802437668_TESSCut_raw.fits,
1625,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J151229.97+374937.8_TIC_1101528899_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_ZTF_J151229.97+374937.8_TIC_1101528899_TESSCut_detrended.fits
1626,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J174156.61+174032.4_TIC_1506517868_TESSCut_raw.fits,
1627,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J160649.64+253914.5_TIC_1200463471_TESSCut_raw.fits,
1628,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J191250.75+074852.1_TIC_207187765_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_ZTF_J191250.75+074852.1_TIC_207187765_TESSCut_detrended.fits
1629,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J192820.33+073102.6_TIC_1903847096_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_ZTF_J192820.33+073102.6_TIC_1903847096_TESSCut_detrended.fits
1630,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J181036.58-054652.0_TIC_250761780_TESSCut_raw.fits,
1631,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ASASSN-V_J100521.94-602342.8_TIC_375123214_TESSCut_raw.fits,
1632,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_CzeV2719_TIC_312076525_TESSCut_raw.fits,
1633,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J222053.13+472026.5_TIC_199603243_TESSCut_raw.fits,
1634,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_V1580_Her_TIC_1270359055_TESSCut_raw.fits,
1635,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J180700.27+113823.6_TIC_391363198_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_ZTF_J180700.27+113823.6_TIC_391363198_TESSCut_detrended.fits
1636,SPOC,False,False,ok,0,0,,,,
1637,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J123622.78+250406.1_TIC_954166155_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_ZTF_J123622.78+250406.1_TIC_954166155_TESSCut_detrended.fits
1638,QLP,False,False,ok,0,0,,,,
1639,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J015828.02+382647.9_TIC_67519958_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_ZTF_J015828.02+382647.9_TIC_67519958_TESSCut_detrended.fits
1640,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J050803.14+502546.1_TIC_348469842_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_ZTF_J050803.14+502546.1_TIC_348469842_TESSCut_detrended.fits
1641,QLP,False,False,ok,0,0,,,,
1642,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J210253.21+551508.0_TIC_375324949_TESSCut_raw.fits,
1643,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ASASSN-V_J062031.51-294919.0_TIC_38025597_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_ASASSN-V_J062031.51-294919.0_TIC_38025597_TESSCut_detrended.fits
1644,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J014001.73+694106.6_TIC_279082535_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_ZTF_J014001.73+694106.6_TIC_279082535_TESSCut_detrended.fits
1645,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J185711.65-061719.6_TIC_1767952363_TESSCut_raw.fits,
1646,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_V1526_Cen_TIC_1048130199_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_V1526_Cen_TIC_1048130199_TESSCut_detrended.fits
1647,QLP,False,False,ok,0,0,,,,
1648,QLP,False,False,ok,0,0,,,,
1649,SPOC,False,False,ok,0,0,,,,
1650,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_V0720_Hya_TIC_951669338_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_V0720_Hya_TIC_951669338_TESSCut_detrended.fits
1651,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J165252.78+190827.0_TIC_1308889160_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_ZTF_J165252.78+190827.0_TIC_1308889160_TESSCut_detrended.fits
1652,QLP,False,False,ok,0,0,,,,
1653,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_V1549_Her_TIC_57162790_TESSCut_raw.fits,
1654,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J190249.85+140826.8_TIC_1802426048_TESSCut_raw.fits,
1655,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J002911.94+592511.3_TIC_320181344_TESSCut_raw.fits,
1656,QLP,False,False,ok,0,0,,,,
1657,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J125931.28+643136.4_TIC_950651292_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_ZTF_J125931.28+643136.4_TIC_950651292_TESSCut_detrended.fits
1658,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J173756.08+235917.7_TIC_1507256184_TESSCut_raw.fits,
1659,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_000-BQG-792_TIC_952242149_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_000-BQG-792_TIC_952242149_TESSCut_detrended.fits
1660,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_RAT_J181727+063401_TIC_1677240551_TESSCut_raw.fits,
1661,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J010915.92+321302.4_TIC_600114803_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_ZTF_J010915.92+321302.4_TIC_600114803_TESSCut_detrended.fits
1662,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J183516.22+121940.9_TIC_149150576_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_ZTF_J183516.22+121940.9_TIC_149150576_TESSCut_detrended.fits
1663,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J213059.98+373008.8_TIC_274825711_TESSCut_raw.fits,
1664,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_V1773_Cen_TIC_1048063106_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_V1773_Cen_TIC_1048063106_TESSCut_detrended.fits
1665,QLP,False,False,ok,0,0,,,,
1666,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_V0385_Mus_TIC_335467878_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_V0385_Mus_TIC_335467878_TESSCut_detrended.fits
1667,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J154700.35+605605.5_TIC_1102407549_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_ZTF_J154700.35+605605.5_TIC_1102407549_TESSCut_detrended.fits
1668,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_000-BPQ-377_TIC_1304259332_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_000-BPQ-377_TIC_1304259332_TESSCut_detrended.fits
1669,SPOC,False,False,ok,0,0,,,,
1670,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J055111.89+330329.7_TIC_308811045_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_ZTF_J055111.89+330329.7_TIC_308811045_TESSCut_detrended.fits
1671,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ASASSN-V_J175715.86-441512.3_TIC_1529799226_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_ASASSN-V_J175715.86-441512.3_TIC_1529799226_TESSCut_detrended.fits
1672,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J062942.14+310510.8_TIC_171987031_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_ZTF_J062942.14+310510.8_TIC_171987031_TESSCut_detrended.fits
1673,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J184717.40+090818.7_TIC_92488548_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_ZTF_J184717.40+090818.7_TIC_92488548_TESSCut_detrended.fits
1674,QLP,False,False,ok,0,0,,,,
1675,SPOC,False,False,ok,0,0,,,,
1676,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ASASSN-V_J181059.24-422052.2_TIC_87068358_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_ASASSN-V_J181059.24-422052.2_TIC_87068358_TESSCut_detrended.fits
1677,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_000-BDX-696_TIC_198739750_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_000-BDX-696_TIC_198739750_TESSCut_detrended.fits
1678,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J191901.74-085628.3_TIC_1751685126_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_ZTF_J191901.74-085628.3_TIC_1751685126_TESSCut_detrended.fits
1679,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_NSV_11068_TIC_291566783_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_NSV_11068_TIC_291566783_TESSCut_detrended.fits
1680,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J223903.57+514711.2_TIC_249806283_TESSCut_raw.fits,
1681,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_V1074_Ara_TIC_1509822398_TESSCut_raw.fits,
1682,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J022025.38+523826.4_TIC_624218564_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_ZTF_J022025.38+523826.4_TIC_624218564_TESSCut_detrended.fits
1683,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_V0360_Lyn_TIC_741481689_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_V0360_Lyn_TIC_741481689_TESSCut_detrended.fits
1684,QLP,False,False,ok,0,0,,,,
1685,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J211940.99+583855.6_TIC_314919263_TESSCut_raw.fits,
1686,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_V0408_Mus_TIC_335938004_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_V0408_Mus_TIC_335938004_TESSCut_detrended.fits
1687,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_000-BMH-130_TIC_139021845_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_000-BMH-130_TIC_139021845_TESSCut_detrended.fits
1688,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_V7516_Sgr_TIC_1828032481_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_V7516_Sgr_TIC_1828032481_TESSCut_detrended.fits
1689,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J221834.02+464856.8_TIC_199394462_TESSCut_raw.fits,
1690,,False,False,ok,0,0,,,,
1691,QLP,False,False,ok,0,0,,,,
1692,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_V0450_Com_TIC_953943950_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_V0450_Com_TIC_953943950_TESSCut_detrended.fits
1693,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J190037.64+175518.3_TIC_353937767_TESSCut_raw.fits,
1694,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_V1756_Cen_TIC_1048144128_TESSCut_raw.fits,
1695,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ASASSN-V_J194401.53+721238.1_TIC_237223897_TESSCut_raw.fits,
1696,SPOC,False,False,ok,0,0,,,,
1697,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J005316.12+641612.3_TIC_283241626_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_ZTF_J005316.12+641612.3_TIC_283241626_TESSCut_detrended.fits
1698,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_V1481_Cen_TIC_1048185626_TESSCut_raw.fits,
1699,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J235823.59+645855.8_TIC_2049061792_TESSCut_raw.fits,
1700,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J061049.63+284838.7_TIC_721731826_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_ZTF_J061049.63+284838.7_TIC_721731826_TESSCut_detrended.fits
1701,QLP,False,False,ok,0,0,,,,
1702,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J190519.42-055954.3_TIC_122820020_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_ZTF_J190519.42-055954.3_TIC_122820020_TESSCut_detrended.fits
1703,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J235838.03+614041.3_TIC_2047824842_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_ZTF_J235838.03+614041.3_TIC_2047824842_TESSCut_detrended.fits
1704,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J205348.50+154424.5_TIC_408585905_TESSCut_raw.fits,
1705,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J195005.33+390813.3_TIC_169564931_TESSCut_raw.fits,
1706,SPOC,False,False,ok,0,0,,,,
1707,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J192438.70-000335.7_TIC_1896400322_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_ZTF_J192438.70-000335.7_TIC_1896400322_TESSCut_detrended.fits
1708,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_V0558_Pav_TIC_464643063_TESSCut_raw.fits,
1709,QLP,False,False,ok,0,0,,,,
1710,QLP,False,False,ok,0,0,,,,
1711,QLP,False,False,ok,0,0,,,,
1712,,False,False,ok,0,0,,,,
1713,QLP,False,False,ok,0,0,,,,
1714,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J220725.48+244009.3_TIC_2002844348_TESSCut_raw.fits,
1715,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J184735.06+123358.1_TIC_330190987_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_ZTF_J184735.06+123358.1_TIC_330190987_TESSCut_detrended.fits
1716,QLP,False,False,ok,0,0,,,,
1717,QLP,False,False,ok,0,0,,,,
1718,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J223648.35+533920.9_TIC_249725281_TESSCut_raw.fits,
1719,QLP,False,False,ok,0,0,,,,
1720,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_V7921_Sgr_TIC_1926680948_TESSCut_raw.fits,
1721,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_V0805_Peg_TIC_2000206944_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_V0805_Peg_TIC_2000206944_TESSCut_detrended.fits
1722,QLP,False,False,ok,0,0,,,,
1723,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_V1644_Cen_TIC_1048137750_TESSCut_raw.fits,
1724,TESSCut,False,False,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ZTF_J233057.20+533440.2_TIC_25775852_TESSCut_raw.fits,
1725,QLP,False,False,ok,0,0,,,,
1726,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_ASASSN-V_J022918.25+230545.8_TIC_247012567_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_ASASSN-V_J022918.25+230545.8_TIC_247012567_TESSCut_detrended.fits
1727,TESSCut,True,True,ok,0,0,,,/data/projects/TESS-research/data_pipeline/TESSCache/VSX_V0447_Boo_TIC_1000628930_TESSCut_raw.fits,/data/projects/TESS-research/detrend_tesscut/output/VSX_V0447_Boo_TIC_1000628930_TESSCut_detrended.fits
1728,SPOC,False,False,ok,0,0,,,,
1729,QLP,False,False,ok,0,0,,,,
1730,QLP,False,False,ok,0,0,,,,
